blind_id,run_id,policy_id,model_family,prompt_strategy,prompt_set,strategy,corpus,flesch_reading_ease,word_compression_ratio,gemini_support_rate,gemini_weighted_alignment,coverage_weighted_rate,omission_rate,distortion_rate,hallucination_rate,minicheck_mean_probability
S285,a66e8095-7b36-4fe8-884d-8f48420374eb,OPP27,llama,basic_direct,basic,direct,OPP-115,37.15,0.0881,1.0,1.0,0.4242424242424242,0.4848484848484848,0.0,0.0,0.8996910727941073
S040,414fee6a-9a16-495e-acf0-daea5d5ca109,OPP27,llama,basic_role_guided,basic,role_guided,OPP-115,39.82,0.114,0.9444444444444444,0.9722222222222222,0.3333333333333333,0.4848484848484848,0.05555555555555555,0.0,0.9643371469444699
S003,c698c9aa-938f-4982-95b1-b4712bc05b23,OPP27,llama,basic_structured,basic,structured,OPP-115,28.3,0.0962,1.0,1.0,0.3484848484848485,0.5151515151515151,0.0,0.0,0.8981930868966239
S375,3ce9fd00-ac13-4eea-8e32-470a092f774b,OPP27,llama,safety_focused_direct,safety_focused,direct,OPP-115,24.93,0.1233,1.0,1.0,0.4848484848484848,0.4545454545454545,0.0,0.0,0.9389288388192654
S175,7923cc53-3af5-48a7-bf7e-311302497229,OPP27,llama,safety_focused_role_guided,safety_focused,role_guided,OPP-115,32.78,0.1622,0.9545454545454546,0.9772727272727273,0.5454545454545454,0.3636363636363636,0.045454545454545456,0.0,0.9448793232440948
S139,45afc38e-6b7e-4f7d-9d36-cf84f07551e8,OPP27,llama,safety_focused_structured,safety_focused,structured,OPP-115,33.57,0.1288,1.0,1.0,0.4848484848484848,0.4545454545454545,0.0,0.0,0.9213105804390378
S277,cb61fee1-b03c-419f-b555-433648b1b45c,OPP27,mistral,basic_direct,basic,direct,OPP-115,40.2,0.1734,1.0,1.0,0.6060606060606061,0.303030303030303,0.0,0.0,0.9683918975866758
S153,314b67b8-655c-4ac9-8494-8157440493aa,OPP27,mistral,basic_role_guided,basic,role_guided,OPP-115,41.68,0.149,1.0,1.0,0.5303030303030303,0.303030303030303,0.0,0.0,0.901753856241703
S353,276380a8-8f9c-44a9-a354-ba7bb1fbe0d6,OPP27,mistral,basic_structured,basic,structured,OPP-115,40.0,0.2093,1.0,1.0,0.696969696969697,0.2121212121212121,0.0,0.0,0.9170822689930598
S176,0b199dda-4aec-4f0d-9e5d-a8d195f6f96b,OPP27,mistral,safety_focused_direct,safety_focused,direct,OPP-115,41.06,0.1541,1.0,1.0,0.7424242424242424,0.1818181818181818,0.0,0.0,0.9544539189338684
S320,17c8f15b-5ba7-430a-8657-08188abcc5bb,OPP27,mistral,safety_focused_role_guided,safety_focused,role_guided,OPP-115,47.08,0.1885,1.0,1.0,0.5757575757575758,0.303030303030303,0.0,0.0,0.9031120700140794
S233,0808085e-ceb9-458d-9f1f-b154b7d0538a,OPP27,mistral,safety_focused_structured,safety_focused,structured,OPP-115,40.7,0.1616,1.0,1.0,0.6212121212121212,0.3333333333333333,0.0,0.0,0.9403276626880352
S001,41003071-4d44-4c9e-9939-48d96971d471,PILOT02,llama,safety_focused_direct,safety_focused,direct,Contemporary,37.7,0.214,0.9523809523809524,0.9761904761904762,0.631578947368421,0.3157894736842105,0.047619047619047616,0.0,0.9387407657645996
S002,ad5539d5-2abf-4278-ae33-9316ca0874cf,PILOT02,mistral,safety_focused_structured,safety_focused,structured,Contemporary,43.44,0.269,0.9565217391304348,0.9565217391304348,0.6842105263157895,0.21052631578947367,0.0,0.043478260869565216,0.891831559655459
S003,b9c75232-1809-4f6f-9974-cc2b1e0e2ddb,PILOT03,gpt,basic_role_guided,basic,role_guided,Contemporary,25.83,0.1152,1.0,1.0,0.7307692307692307,0.07692307692307693,0.0,0.0,0.7927114825047876
S004,74d61ad5-dfb5-42e2-885d-77bf4165a3a3,PILOT03,mistral,safety_focused_direct,safety_focused,direct,Contemporary,47.22,0.11,0.9767441860465116,0.9883720930232558,0.6538461538461539,0.07692307692307693,0.023255813953488372,0.0,0.8290884796270105
S005,badf8b00-12e3-4f49-94c6-35647e68a1a0,PILOT01,llama,safety_focused_role_guided,safety_focused,role_guided,Contemporary,34.45,0.4147,1.0,1.0,0.65,0.25,0.0,0.0,0.9558199147383372
S006,6ba200e1-7eb2-4cc8-80c0-72c19bcfc375,PILOT03,mistral,safety_focused_structured,safety_focused,structured,Contemporary,43.79,0.0449,0.8421052631578947,0.8947368421052632,0.4230769230769231,0.3076923076923077,0.10526315789473684,0.05263157894736842,0.7656806801494799
S007,8f0916d2-0551-49e1-9fa4-969ea56964e1,PILOT02,mistral,safety_focused_role_guided,safety_focused,role_guided,Contemporary,41.97,0.3254,0.9629629629629628,0.9814814814814815,0.7631578947368421,0.21052631578947367,0.037037037037037035,0.0,0.782547455350006
S008,22e3e871-3124-486e-a732-d2b1024b1248,PILOT02,llama,basic_structured,basic,structured,Contemporary,33.67,0.1171,0.9090909090909092,0.9545454545454546,0.2368421052631578,0.5789473684210527,0.09090909090909091,0.0,0.8713648617267609
S009,d8a98032-4362-4735-bb86-a11311a660eb,PILOT02,mistral,basic_structured,basic,structured,Contemporary,42.21,0.1949,0.9444444444444444,0.9722222222222222,0.631578947368421,0.3157894736842105,0.05555555555555555,0.0,0.8002546972905596
S010,5d26c990-3856-43ff-b605-9f2f300d5253,PILOT02,gpt,safety_focused_role_guided,safety_focused,role_guided,Contemporary,41.28,0.4525,0.9791666666666666,0.9895833333333334,1.0,0.0,0.020833333333333332,0.0,0.9207470309920608
S011,547459db-5b06-4053-bb77-df2d1469dda8,PILOT01,gpt,safety_focused_structured,safety_focused,structured,Contemporary,32.67,0.576,1.0,1.0,1.0,0.0,0.0,0.0,0.9046397683295336
S012,34eb1171-40d3-461c-8bbe-58fd8dcc7c00,PILOT01,mistral,basic_direct,basic,direct,Contemporary,46.13,0.318,0.7857142857142857,0.8571428571428571,0.7,0.2,0.14285714285714285,0.14285714285714285,0.9285258735929216
S013,b7164467-776b-4722-9714-9535d9d94730,PILOT03,llama,basic_role_guided,basic,role_guided,Contemporary,44.2,0.0422,0.875,0.9375,0.3076923076923077,0.46153846153846156,0.125,0.0,0.8490045750513673
S014,0ebc0e0f-33b6-4038-a72f-74637869c0f3,PILOT02,llama,safety_focused_structured,safety_focused,structured,Contemporary,40.42,0.1854,0.9411764705882352,0.9705882352941176,0.5526315789473685,0.3157894736842105,0.058823529411764705,0.0,0.9316100881380194
S015,dce4aaa1-a6ec-4d6d-8c40-0bf30417e377,PILOT01,gpt,safety_focused_role_guided,safety_focused,role_guided,Contemporary,34.77,0.6118,1.0,1.0,1.0,0.0,0.0,0.0,0.918402872979641
S016,696a1159-12e5-4d6e-9e11-683cbe2bb555,PILOT02,gpt,safety_focused_direct,safety_focused,direct,Contemporary,38.92,0.4792,0.9574468085106383,0.9787234042553191,1.0,0.0,0.0425531914893617,0.0,0.9448789926443962
S017,1f2e8863-8fa7-48ac-8f59-939568056ef0,PILOT01,gpt,basic_structured,basic,structured,Contemporary,27.59,0.4021,0.9333333333333332,0.9666666666666667,0.8,0.1,0.06666666666666667,0.0,0.9173457662264506
S018,15f9406b-6c0d-4b7a-b5d9-a456a1d246a4,PILOT03,llama,basic_structured,basic,structured,Contemporary,41.31,0.0452,1.0,1.0,0.2692307692307692,0.5384615384615384,0.0,0.0,0.9689992169539132
S019,a8d16dcc-facf-4143-9ba8-1121d5ffd5fb,PILOT02,gpt,safety_focused_structured,safety_focused,structured,Contemporary,36.54,0.4028,0.951219512195122,0.9634146341463414,1.0,0.0,0.04878048780487805,0.0,0.929072380792804
S020,1931a413-c412-4f2e-be92-0907e6ebaef3,PILOT01,mistral,safety_focused_role_guided,safety_focused,role_guided,Contemporary,47.28,0.5323,1.0,1.0,0.85,0.1,0.0,0.0,0.9716057984725288
S021,74417569-bd0d-42fc-b0f3-e7264484df89,PILOT03,gpt,basic_direct,basic,direct,Contemporary,23.13,0.1082,0.975609756097561,0.9878048780487805,0.8461538461538461,0.07692307692307693,0.024390243902439025,0.0,0.7581021207861784
S022,71cfad57-9405-405e-9f05-a99cb5430b61,PILOT01,llama,basic_role_guided,basic,role_guided,Contemporary,43.74,0.3111,0.8181818181818182,0.9090909090909091,0.625,0.3,0.18181818181818182,0.0,0.9738472266630692
S023,7336dca0-e018-478d-8831-ab93848db00b,PILOT03,gpt,safety_focused_structured,safety_focused,structured,Contemporary,21.98,0.1972,1.0,1.0,0.9230769230769232,0.0,0.0,0.0,0.853567231176556
S024,3822001b-1384-46cc-bce1-edc7b2f07209,PILOT03,llama,safety_focused_structured,safety_focused,structured,Contemporary,25.0,0.0526,0.9444444444444444,0.9722222222222222,0.3846153846153846,0.38461538461538464,0.05555555555555555,0.0,0.8597488908304108
S025,a8a82c17-2f8f-4408-bae2-c5e30cbfdfb6,PILOT03,gpt,basic_structured,basic,structured,Contemporary,24.27,0.1132,1.0,1.0,0.8461538461538461,0.07692307692307693,0.0,0.0,0.7594723867926192
S026,c2f88642-03e4-4bda-b615-7614a5d5ded3,PILOT01,mistral,basic_role_guided,basic,role_guided,Contemporary,51.37,0.4412,0.9047619047619048,0.9285714285714286,0.675,0.15,0.047619047619047616,0.047619047619047616,0.933817517544542
S027,42377a16-f685-4295-a922-66dc6b495694,PILOT01,mistral,basic_structured,basic,structured,Contemporary,44.12,0.3756,1.0,1.0,0.625,0.35,0.0,0.0,0.9236277464558096
S028,45d14d36-2987-4754-9125-cb62c807a217,PILOT02,mistral,basic_direct,basic,direct,Contemporary,41.2,0.2489,1.0,1.0,0.6842105263157895,0.2631578947368421,0.0,0.0,0.8473799944093282
S029,b9b5c68b-fa6a-4d60-ae0b-be2a2b004e60,PILOT01,llama,basic_direct,basic,direct,Contemporary,31.72,0.3353,0.9090909090909092,0.9545454545454546,0.5,0.35,0.09090909090909091,0.0,0.9772440682757983
S030,90270e9b-d33c-4687-a7cf-a54e9ee5463e,PILOT03,llama,basic_direct,basic,direct,Contemporary,34.24,0.0434,1.0,1.0,0.4615384615384615,0.3076923076923077,0.0,0.0,0.8505582467598074
S031,11d6dc97-57b6-409e-b6d2-4d93c8e1c3e1,PILOT01,mistral,safety_focused_direct,safety_focused,direct,Contemporary,38.8,0.4378,0.9285714285714286,0.9642857142857143,0.75,0.15,0.07142857142857142,0.0,0.8899517455803496
S032,d8fde95a-010e-49c7-97e9-703fce4bab56,PILOT03,mistral,basic_structured,basic,structured,Contemporary,51.5,0.0818,0.8936170212765957,0.9042553191489362,0.5769230769230769,0.15384615384615385,0.02127659574468085,0.0851063829787234,0.8960469743989884
S033,d9bddf98-2a6c-4682-a870-9d0c2c10c7c1,PILOT03,mistral,safety_focused_role_guided,safety_focused,role_guided,Contemporary,42.87,0.0489,0.95,0.95,0.3461538461538461,0.46153846153846156,0.0,0.05,0.8066223826259374
S034,f46c22ed-2132-4b45-a7c9-0e3ff5dc808c,PILOT02,llama,basic_role_guided,basic,role_guided,Contemporary,40.58,0.1586,1.0,1.0,0.4473684210526316,0.5263157894736842,0.0,0.0,0.8991175528083529
S035,aeeda332-c88f-4b91-8c48-1ba29648429c,PILOT01,llama,safety_focused_structured,safety_focused,structured,Contemporary,40.49,0.3111,0.9166666666666666,0.9583333333333334,0.65,0.25,0.08333333333333333,0.0,0.981199786067009
S036,7b0e96a3-a30a-4562-b94a-294250bff36f,PILOT01,gpt,basic_direct,basic,direct,Contemporary,24.18,0.4032,0.9444444444444444,0.9722222222222222,0.825,0.1,0.05555555555555555,0.0,0.9668579068448808
S037,e871b722-c863-4e9b-b389-f9f001995c37,PILOT02,gpt,basic_structured,basic,structured,Contemporary,44.25,0.3,0.9375,0.96875,0.8421052631578947,0.0,0.0625,0.0,0.9067987981252372
S038,f8187bab-f1ad-4dde-90f1-9bb383f4b8d7,PILOT02,llama,safety_focused_role_guided,safety_focused,role_guided,Contemporary,37.4,0.1949,0.9333333333333332,0.9666666666666667,0.6052631578947368,0.21052631578947367,0.06666666666666667,0.0,0.7981924705207348
S039,0a8b0954-d13d-4929-a827-7cef6cc9319d,PILOT01,gpt,basic_role_guided,basic,role_guided,Contemporary,21.56,0.4217,0.9411764705882352,0.9705882352941176,0.85,0.1,0.058823529411764705,0.0,0.9219135028474472
S040,1ea3584b-8f46-4d3f-b326-6d7930fa70da,PILOT02,llama,basic_direct,basic,direct,Contemporary,43.72,0.1429,0.8461538461538461,0.8846153846153846,0.4210526315789473,0.5263157894736842,0.07692307692307693,0.07692307692307693,0.8778031170368195
S041,af0869e4-1ebf-4ad7-b5d2-37efc4cec609,PILOT01,llama,safety_focused_direct,safety_focused,direct,Contemporary,40.05,0.3813,1.0,1.0,0.675,0.2,0.0,0.0,0.9777927547693251
S042,937d367e-e815-4797-8ace-3acf43851a97,PILOT03,llama,safety_focused_role_guided,safety_focused,role_guided,Contemporary,23.21,0.0502,1.0,1.0,0.4615384615384615,0.23076923076923078,0.0,0.0,0.8256778086225192
S043,06a53045-4fef-4784-b263-3e26f1c9e55c,PILOT01,mistral,safety_focused_structured,safety_focused,structured,Contemporary,40.15,0.424,0.9285714285714286,0.9642857142857143,0.75,0.1,0.07142857142857142,0.0,0.8385716285556555
S044,b3667c9a-4a36-41dc-aaa8-f2f204358f2e,PILOT02,mistral,safety_focused_direct,safety_focused,direct,Contemporary,41.0,0.3932,1.0,1.0,0.8947368421052632,0.10526315789473684,0.0,0.0,0.8773992510907578
S045,360bcdc4-d443-442e-b918-255304dcf08d,PILOT03,llama,safety_focused_direct,safety_focused,direct,Contemporary,24.53,0.0584,1.0,1.0,0.5384615384615384,0.3076923076923077,0.0,0.0,0.8268253888934851
S046,dfe3acae-836e-462f-a692-8754cbf8b784,PILOT03,gpt,safety_focused_direct,safety_focused,direct,Contemporary,22.72,0.246,1.0,1.0,0.9615384615384616,0.0,0.0,0.0,0.8815594908149763
S047,f93904a1-62a2-4b3f-aa21-b3fd9d1b88fb,PILOT02,gpt,basic_role_guided,basic,role_guided,Contemporary,42.33,0.2824,1.0,1.0,0.8947368421052632,0.05263157894736842,0.0,0.0,0.9407593241104713
S048,6ee3262d-f6e2-4b9f-b739-363a9a3d99de,PILOT01,gpt,safety_focused_direct,safety_focused,direct,Contemporary,29.36,0.6325,1.0,1.0,1.0,0.0,0.0,0.0,0.9400242728491623
S049,bc820335-3389-4052-9efb-7f20fff24769,PILOT02,gpt,basic_direct,basic,direct,Contemporary,43.01,0.2809,1.0,1.0,0.868421052631579,0.05263157894736842,0.0,0.0,0.9417353272438048
S050,1ff393eb-09e1-446d-8cc9-0a6430f621d0,PILOT03,mistral,basic_role_guided,basic,role_guided,Contemporary,45.83,0.072,0.9375,0.953125,0.3076923076923077,0.46153846153846156,0.03125,0.03125,0.8707621255889535
S051,398805a1-4782-438b-9ed5-df93ace16318,PILOT01,llama,basic_structured,basic,structured,Contemporary,36.93,0.3145,1.0,1.0,0.425,0.45,0.0,0.0,0.980671617117795
S052,368706ab-9aec-46a8-b1b9-51e76763e17b,PILOT03,mistral,basic_direct,basic,direct,Contemporary,34.66,0.0947,0.96875,0.96875,0.3846153846153846,0.38461538461538464,0.0,0.03125,0.832875641877763
S053,aa0518ce-2961-4ed1-82b1-faffd385ce86,PILOT02,mistral,basic_role_guided,basic,role_guided,Contemporary,45.79,0.2604,0.9583333333333334,0.9583333333333334,0.7368421052631579,0.21052631578947367,0.0,0.041666666666666664,0.8518837747784952
S054,4101ce39-db3c-4524-97e2-3577fa0e5e56,PILOT03,gpt,safety_focused_role_guided,safety_focused,role_guided,Contemporary,21.41,0.159,1.0,1.0,0.8846153846153846,0.07692307692307693,0.0,0.0,0.8016470878639005
